restaurant_id,restaurant_name,City,primary_cuisine,price_level,rating,num_reviews,ranking,popularity_score,avg_city_pressure,peak_city_pressure
d2421619,Trivial,Lisbon,Mediterranean,1.0,4.5,128.0,605.0,0.4805815414241202,71.93915752520559,97.65516301344215
d2277303,Bica e Agua,Lisbon,Portuguese,1.0,4.0,183.0,606.0,0.45898635263032067,71.93915752520559,97.65516301344215
d12840315,O Bar da Odete,Lisbon,Bar,1.0,4.5,36.0,607.0,0.42464313722372693,71.93915752520559,97.65516301344215
d4064494,Hamburgueria do Bairro,Lisbon,International,1.0,4.0,375.0,608.0,0.49099335400029115,71.93915752520559,97.65516301344215
d4701469,Restaurante Cave Real,Lisbon,European,1.0,4.5,147.0,609.0,0.48673229016716063,71.93915752520559,97.65516301344215
d6895120,In Bocca al Lupo - pizzeria BIO trattoria,Lisbon,Italian,1.0,4.5,214.0,610.0,0.5034568588309111,71.93915752520559,97.65516301344215
d1195059,Paladar Zen,Lisbon,Vegetarian Friendly,1.0,4.5,183.0,611.0,0.4964823003985202,71.93915752520559,97.65516301344215
d9557345,A Mercearia,Lisbon,European,1.0,4.5,55.0,612.0,0.44320118422682836,71.93915752520559,97.65516301344215
d10002838,Miss Jappa,Lisbon,Japanese,1.0,4.0,91.0,613.0,0.42793530977508887,71.93915752520559,97.65516301344215
d3936013,Prazeres da Picanha,Lisbon,Steakhouse,1.0,4.0,168.0,614.0,0.45517117428144294,71.93915752520559,97.65516301344215
d2701047,Adega do Tagarro,Lisbon,Mediterranean,1.0,4.0,144.0,615.0,0.44831026940774643,71.93915752520559,97.65516301344215
d10036174,AKLA restaurant,Lisbon,International,4.0,4.5,74.0,616.0,0.4562825065991166,71.93915752520559,97.65516301344215
d7230019,Pratinho Feio,Lisbon,Mediterranean,1.0,4.5,115.0,617.0,0.47581430507589667,71.93915752520559,97.65516301344215
d697280,XL,Lisbon,European,4.0,4.0,202.0,618.0,0.4633781650973163,71.93915752520559,97.65516301344215
d2028026,O Cacho Dourado,Lisbon,Seafood,1.0,4.0,286.0,619.0,0.47888675660178776,71.93915752520559,97.65516301344215
d10715230,Fama de Alfama,Lisbon,Mediterranean,1.0,4.0,100.0,620.0,0.4321100296773886,71.93915752520559,97.65516301344215
d10308187,Delfina - Cantina Portuguesa,Lisbon,European,1.0,4.5,102.0,621.0,0.47048749465471845,71.93915752520559,97.65516301344215
d697233,Mercado do Peixe,Lisbon,Seafood,4.0,4.0,270.0,622.0,0.47631516773994276,71.93915752520559,97.65516301344215
d1777702,Mojito Compay Tasca Cubana,Lisbon,Pub,1.0,4.5,93.0,623.0,0.4663906942014408,71.93915752520559,97.65516301344215
d1969235,Prima Pasta,Lisbon,Italian,1.0,4.0,378.0,624.0,0.4913366399396748,71.93915752520559,97.65516301344215
d8322779,Leitaria Lisboa,Lisbon,Cafe,1.0,4.0,130.0,625.0,0.44375474494079814,71.93915752520559,97.65516301344215
d1516479,Sabor & Arte,Lisbon,Seafood,1.0,4.0,200.0,626.0,0.462928500419429,71.93915752520559,97.65516301344215
d2714595,Cafetaria do Museu de Marinha,Lisbon,Cafe,1.0,4.0,163.0,627.0,0.45381592416880195,71.93915752520559,97.65516301344215
d3849336,Sushi Factory,Lisbon,Japanese,1.0,3.5,275.0,628.0,0.43962939340554136,71.93915752520559,97.65516301344215
d1143341,Fogo de Chao,Lisbon,Steakhouse,1.0,4.0,266.0,629.0,0.4756437786001754,71.93915752520559,97.65516301344215
d7297879,Charcutaria Portuguesa,Lisbon,Portuguese,1.0,4.5,68.0,630.0,0.45253709998707503,71.93915752520559,97.65516301344215
d9830786,Espumantaria do Petisco,Lisbon,Mediterranean,1.0,4.0,143.0,631.0,0.44798793711130624,71.93915752520559,97.65516301344215
d878556,Esperanca,Lisbon,Italian,1.0,4.0,303.0,632.0,0.4814541911458753,71.93915752520559,97.65516301344215
d7690594,Tabik Restaurant,Lisbon,Bar,4.0,4.0,292.0,633.0,0.47980273729676004,71.93915752520559,97.65516301344215
d13397535,Lugar Marcado,Lisbon,European,1.0,5.0,18.0,634.0,0.4322711403581202,71.93915752520559,97.65516301344215
d8630543,O Casal Minhoto,Lisbon,European,1.0,4.5,52.0,635.0,0.44071735043224725,71.93915752520559,97.65516301344215
d3330626,Restaurante Franguinho Real,Lisbon,Mediterranean,1.0,4.5,171.0,636.0,0.4934423655638274,71.93915752520559,97.65516301344215
d3384308,Telheirinho De Arroios,Lisbon,Mediterranean,1.0,4.5,86.0,637.0,0.46291403461932484,71.93915752520559,97.65516301344215
d2616666,Pepe e Oliva Pizzaria,Lisbon,Italian,1.0,4.0,158.0,638.0,0.45242090450615086,71.93915752520559,97.65516301344215
d1982144,Trobadores,Lisbon,Bar,1.0,4.5,163.0,639.0,0.49130693641934386,71.93915752520559,97.65516301344215
d2392402,Restaurante o Carvoeiro de Palma,Lisbon,Mediterranean,1.0,4.0,327.0,640.0,0.48485159089395036,71.93915752520559,97.65516301344215
d10319513,Spicy Restaurant & Grill,Lisbon,Indian,1.0,5.0,48.0,641.0,0.4746982596638092,71.93915752520559,97.65516301344215
d8069872,Italian Burger House,Lisbon,American,1.0,4.5,114.0,642.0,0.47540757982573684,71.93915752520559,97.65516301344215
d2292954,Entra,Lisbon,Mediterranean,1.0,4.5,157.0,643.0,0.4896346655189564,71.93915752520559,97.65516301344215
d5959181,O Rei da Pescada,Lisbon,Mediterranean,1.0,4.5,81.0,644.0,0.46025790213958667,71.93915752520559,97.65516301344215
d11912278,Fogo de Chao,Lisbon,Steakhouse,1.0,4.5,50.0,645.0,0.43898715647948255,71.93915752520559,97.65516301344215
d7063416,Restaurante Elevador,Lisbon,Mediterranean,1.0,4.0,173.0,646.0,0.45645285976473265,71.93915752520559,97.65516301344215
d5823036,Vestigius,Lisbon,Bar,1.0,4.0,327.0,647.0,0.4848465180454095,71.93915752520559,97.65516301344215
d8057978,Red Frog Speakeasy Bar,Lisbon,Bar,1.0,4.5,100.0,648.0,0.46958911604612824,71.93915752520559,97.65516301344215
d794412,Cervejaria Trindade,Lisbon,Seafood,1.0,3.5,3221.0,649.0,0.549676548963648,71.93915752520559,97.65516301344215
d2208530,Restaurante Zuari,Lisbon,Indian,1.0,4.5,167.0,650.0,0.4923782950788541,71.93915752520559,97.65516301344215
d1735217,Colina Restaurante,Lisbon,Mediterranean,1.0,3.5,590.0,651.0,0.47371555563744605,71.93915752520559,97.65516301344215
d8870598,Cave 23,Lisbon,European,4.0,4.5,94.0,652.0,0.4668432325935304,71.93915752520559,97.65516301344215
d10622319,The Beer Station,Lisbon,Pub,1.0,4.5,42.0,653.0,0.43133930573624457,71.93915752520559,97.65516301344215
d12634680,Pasta Non Basta - Avenidas Novas,Lisbon,Italian,1.0,4.5,40.0,654.0,0.4292053890696879,71.93915752520559,97.65516301344215
d5539080,River Lounge Restaurant & Bar,Lisbon,Bar,4.0,4.0,178.0,655.0,0.45771537287470804,71.93915752520559,97.65516301344215
d7594814,Restaurante Alqueire,Lisbon,Mediterranean,1.0,4.5,132.0,656.0,0.48191069052395724,71.93915752520559,97.65516301344215
d3653407,Jardim da Luz,Lisbon,Mediterranean,1.0,4.0,206.0,657.0,0.4642233014300489,71.93915752520559,97.65516301344215
d6850379,Josephine Bistro & Bar,Lisbon,Bar,1.0,4.5,127.0,658.0,0.4801930354554022,71.93915752520559,97.65516301344215
d7736471,Coffee shop Museu Calouste Gulbenkian,Lisbon,Cafe,1.0,4.0,126.0,659.0,0.44234105513018934,71.93915752520559,97.65516301344215
d10026201,O Prego,Lisbon,Bar,1.0,4.0,215.0,660.0,0.46612742906873533,71.93915752520559,97.65516301344215
d6813447,Atalho do Mercado,Lisbon,Steakhouse,1.0,4.5,95.0,661.0,0.4673059653387967,71.93915752520559,97.65516301344215
d10525001,Brasa de Sassoeiros,Lisbon,Seafood,1.0,4.5,53.0,662.0,0.44153527896989847,71.93915752520559,97.65516301344215
d1929374,Confraria Lx,Lisbon,Japanese,1.0,4.0,267.0,663.0,0.4757867489825513,71.93915752520559,97.65516301344215
d1807016,Restaurante A Floresta da Estefania,Lisbon,Mediterranean,1.0,4.0,139.0,664.0,0.4467025559778813,71.93915752520559,97.65516301344215
d6777411,Grei,Lisbon,European,1.0,4.5,186.0,665.0,0.49716678576534024,71.93915752520559,97.65516301344215
d1014058,Vertigo Cafe,Lisbon,Mediterranean,1.0,4.5,119.0,666.0,0.4772969397722545,71.93915752520559,97.65516301344215
d4351910,Casa Chinesa Pastelaria Restaurante,Lisbon,European,1.0,4.0,242.0,667.0,0.4713980450843777,71.93915752520559,97.65516301344215
d1059151,Mestre Andre,Lisbon,Mediterranean,1.0,4.0,191.0,668.0,0.46084659630419855,71.93915752520559,97.65516301344215
d8809879,Italian Burger House,Lisbon,Unknown,1.0,4.5,67.0,669.0,0.4518554665027394,71.93915752520559,97.65516301344215
d2324628,Moises,Lisbon,European,1.0,4.0,149.0,670.0,0.44978863248330786,71.93915752520559,97.65516301344215
d4291153,Pimenta Rosa - O Restaurante,Lisbon,Mediterranean,1.0,4.5,80.0,671.0,0.45968958695924456,71.93915752520559,97.65516301344215
d12127106,Soberba by igor martinho,Lisbon,Mediterranean,1.0,4.5,47.0,672.0,0.4362531458796584,71.93915752520559,97.65516301344215
d8045022,O Carteiro,Lisbon,European,1.0,4.5,67.0,673.0,0.4518528005225381,71.93915752520559,97.65516301344215
d983771,Farta Brutos,Lisbon,Mediterranean,1.0,4.0,205.0,674.0,0.46399488474213374,71.93915752520559,97.65516301344215
d2462315,Leitaria Baiana,Lisbon,Cafe,1.0,4.5,119.0,675.0,0.47729093214999285,71.93915752520559,97.65516301344215
d2230522,O Mastro,Lisbon,Seafood,1.0,4.0,190.0,676.0,0.46060739426639624,71.93915752520559,97.65516301344215
d10735338,L'Anisette,Lisbon,French,1.0,4.5,41.0,677.0,0.4302691066460259,71.93915752520559,97.65516301344215
d7721447,The George Pub,Lisbon,Bar,1.0,4.0,306.0,678.0,0.4818618071309082,71.93915752520559,97.65516301344215
d10153358,Casa da Praia Tapas Bar & Wine Bar,Lisbon,Mediterranean,1.0,4.5,78.0,679.0,0.4585645338510583,71.93915752520559,97.65516301344215
d5539082,Flor-de-Lis Restaurant,Lisbon,Mediterranean,4.0,4.5,100.0,680.0,0.46956732369086535,71.93915752520559,97.65516301344215
d7691007,Cafe Penta - Tostas e Bolos a Metro,Lisbon,Cafe,1.0,4.5,93.0,681.0,0.46634967086814455,71.93915752520559,97.65516301344215
d10489034,Bar 35 Lisboa,Lisbon,European,1.0,5.0,30.0,682.0,0.45416421697698944,71.93915752520559,97.65516301344215
d8873314,Hansi - Salsicharia Vienense,Lisbon,German,1.0,4.5,79.0,683.0,0.4591253370168552,71.93915752520559,97.65516301344215
d11802057,La Strada,Lisbon,Italian,1.0,4.5,44.0,684.0,0.4333546940836566,71.93915752520559,97.65516301344215
d1381944,Lapa Restaurant,Lisbon,Mediterranean,4.0,4.5,95.0,685.0,0.4672900594727294,71.93915752520559,97.65516301344215
d2689756,Venha Vinho,Lisbon,Portuguese,1.0,5.0,81.0,686.0,0.49772937373941206,71.93915752520559,97.65516301344215
d1026722,Mandarim,Lisbon,Chinese,4.0,4.0,162.0,687.0,0.45350018538561254,71.93915752520559,97.65516301344215
d3573233,Poe-te Na Bicha,Lisbon,Mediterranean,1.0,4.5,179.0,688.0,0.4954429198980194,71.93915752520559,97.65516301344215
d7364830,Chamines do Palacio,Lisbon,Portuguese,1.0,4.5,83.0,689.0,0.4613067749898267,71.93915752520559,97.65516301344215
d8148312,Memmo Alfama Terrace,Lisbon,European,1.0,4.5,112.0,690.0,0.4745892713967614,71.93915752520559,97.65516301344215
d11658459,Gioia Food Lab,Lisbon,Mediterranean,1.0,4.5,58.0,691.0,0.4454824756098421,71.93915752520559,97.65516301344215
d5963230,Gayola Steakhouse & Bar,Lisbon,Steakhouse,1.0,4.5,81.0,692.0,0.4602255809463253,71.93915752520559,97.65516301344215
d10076172,Ze Varunca,Lisbon,European,1.0,4.5,80.0,693.0,0.45967538968287575,71.93915752520559,97.65516301344215
d8746013,100 Montaditos,Lisbon,Fast Food,1.0,4.0,168.0,694.0,0.45511483643316314,71.93915752520559,97.65516301344215
d13143306,Distinto,Lisbon,Mediterranean,1.0,5.0,19.0,695.0,0.43452697451903555,71.93915752520559,97.65516301344215
d12514542,A Tasca Do Lado,Lisbon,Mediterranean,1.0,4.5,24.0,696.0,0.40702073684980766,71.93915752520559,97.65516301344215
d10859420,Hora H,Lisbon,European,1.0,4.0,72.0,697.0,0.41751530649526825,71.93915752520559,97.65516301344215
d11748979,Conserva-te,Lisbon,Mediterranean,1.0,5.0,25.0,698.0,0.4462761590677495,71.93915752520559,97.65516301344215
d12274415,A Mariscaria,Lisbon,Seafood,1.0,4.5,50.0,699.0,0.4389512150803046,71.93915752520559,97.65516301344215
d6851952,Paco de Carnide,Lisbon,Steakhouse,1.0,4.0,125.0,700.0,0.44196031887493437,71.93915752520559,97.65516301344215
d7702461,Canto Saudade,Lisbon,Mediterranean,1.0,4.0,194.0,701.0,0.46151986631502195,71.93915752520559,97.65516301344215
d8834159,Azul E Branco,Lisbon,Mediterranean,1.0,4.5,76.0,702.0,0.4574015546339377,71.93915752520559,97.65516301344215
d10372284,Trato32,Lisbon,Italian,1.0,4.5,43.0,703.0,0.43233629957217873,71.93915752520559,97.65516301344215
d944134,Lucca,Lisbon,Mediterranean,1.0,4.0,274.0,704.0,0.4769152351032059,71.93915752520559,97.65516301344215
d3853653,Cafe Imperio,Lisbon,European,1.0,4.0,181.0,705.0,0.4584273138902982,71.93915752520559,97.65516301344215
d2097861,A Camponesa,Lisbon,Mediterranean,1.0,4.0,172.0,706.0,0.4561552313075536,71.93915752520559,97.65516301344215
d1935170,Restaurant Varanda de Lisboa,Lisbon,European,4.0,4.0,225.0,707.0,0.46812420236189156,71.93915752520559,97.65516301344215
d2355534,Cantina Baldracca,Lisbon,Italian,1.0,4.0,156.0,708.0,0.4518074440854589,71.93915752520559,97.65516301344215
d7604271,Parque Das Nacoes,Lisbon,Japanese,1.0,4.5,71.0,709.0,0.4543902301501912,71.93915752520559,97.65516301344215
d804032,Velha Gruta,Lisbon,European,1.0,4.0,184.0,710.0,0.4591565783743492,71.93915752520559,97.65516301344215
d2095350,Sr. Vinho,Lisbon,European,4.0,4.0,577.0,711.0,0.510180452392687,71.93915752520559,97.65516301344215
d6212791,Honorato Rio,Lisbon,American,1.0,3.5,288.0,712.0,0.44163447137945777,71.93915752520559,97.65516301344215
d713333,Cervejaria Portugalia - Almirante Reis,Lisbon,Seafood,1.0,3.5,917.0,713.0,0.4933997262282239,71.93915752520559,97.65516301344215
d2084827,Aura Restaurante,Lisbon,Bar,1.0,3.5,750.0,714.0,0.4844058700287895,71.93915752520559,97.65516301344215
d1067164,Casa do Alentejo,Lisbon,European,1.0,3.5,1770.0,715.0,0.5228295196890966,71.93915752520559,97.65516301344215
d8393722,O Galhardo Tapas Bar & Petiscos,Lisbon,European,1.0,4.5,173.0,716.0,0.49390744567536904,71.93915752520559,97.65516301344215
d1381882,Restaurante Flores do Bairro,Lisbon,Mediterranean,1.0,4.5,131.0,717.0,0.4815337410205578,71.93915752520559,97.65516301344215
d2699368,O Solar de Benfica,Lisbon,Portuguese,1.0,4.0,80.0,718.0,0.42216031249174585,71.93915752520559,97.65516301344215
d3793455,Cova Funda,Lisbon,Seafood,1.0,4.0,205.0,719.0,0.46396701956312514,71.93915752520559,97.65516301344215
d1753961,Adega da Tia Matilde,Lisbon,Mediterranean,1.0,4.0,186.0,720.0,0.4596323153387355,71.93915752520559,97.65516301344215
d2500024,Marques de Palma,Lisbon,Seafood,1.0,4.0,186.0,721.0,0.4596317372821552,71.93915752520559,97.65516301344215
d12615004,Manteigaria,Lisbon,European,1.0,4.5,34.0,722.0,0.4220754749670012,71.93915752520559,97.65516301344215
d3806799,O Galito,Lisbon,European,1.0,4.0,96.0,723.0,0.4302311739884042,71.93915752520559,97.65516301344215
d7900875,Antonia Petiscos Bairro Alto,Lisbon,Mediterranean,1.0,4.0,127.0,724.0,0.44265146185989673,71.93915752520559,97.65516301344215
d12958751,Optimista,Lisbon,Portuguese,1.0,5.0,19.0,725.0,0.4345091081395583,71.93915752520559,97.65516301344215
d12115783,Restaurante Sabor do Bacalhau & Wine Bar,Lisbon,Mediterranean,1.0,4.5,95.0,726.0,0.4672653197530158,71.93915752520559,97.65516301344215
d697299,Fidalgo,Lisbon,Mediterranean,1.0,4.0,197.0,727.0,0.4621883721162403,71.93915752520559,97.65516301344215
d10175338,Centenarivm,Lisbon,European,1.0,4.5,39.0,728.0,0.4280527907294094,71.93915752520559,97.65516301344215
d1408047,Espaco Acores,Lisbon,European,1.0,4.0,143.0,729.0,0.4479240067294292,71.93915752520559,97.65516301344215
d3426597,Marisqueria Roma,Lisbon,Seafood,1.0,4.0,139.0,730.0,0.44666169666052274,71.93915752520559,97.65516301344215
d7382767,Il Matriciano Ristorante,Lisbon,Italian,1.0,4.0,167.0,731.0,0.45482713957156257,71.93915752520559,97.65516301344215
d799083,Restaurante Edmundo,Lisbon,Seafood,1.0,4.0,280.0,732.0,0.47786563760695205,71.93915752520559,97.65516301344215
d10150891,Monte Mar Lisboa,Lisbon,European,4.0,4.0,221.0,733.0,0.4673093217888718,71.93915752520559,97.65516301344215
d1986771,Natraj Tandoori - Rato,Lisbon,Indian,1.0,4.5,207.0,734.0,0.5018912380343451,71.93915752520559,97.65516301344215
d3935932,Ponte Velha,Lisbon,Mediterranean,1.0,4.5,59.0,735.0,0.4462092529672614,71.93915752520559,97.65516301344215
d10511881,THIRD EYE RESTAURANT,Lisbon,Indian,1.0,5.0,75.0,736.0,0.4942963217667623,71.93915752520559,97.65516301344215
d4942285,Pastelaria camoes,Lisbon,Cafe,1.0,4.5,74.0,737.0,0.45620252772599035,71.93915752520559,97.65516301344215
d8591081,O Clube do Hamburguer,Lisbon,Bar,1.0,4.0,165.0,738.0,0.45428684392022856,71.93915752520559,97.65516301344215
d5418248,Casa das bifanas,Lisbon,European,1.0,4.0,333.0,739.0,0.4856006859168683,71.93915752520559,97.65516301344215
d8765772,Quick Asia,Lisbon,Asian,1.0,4.5,71.0,740.0,0.45437249961481385,71.93915752520559,97.65516301344215
d10838243,Tabula,Lisbon,Mediterranean,1.0,4.5,43.0,741.0,0.43231440945057753,71.93915752520559,97.65516301344215
d7724518,Raffi's Bagels Campo de Ourique,Lisbon,American,1.0,4.5,99.0,742.0,0.4690847843246762,71.93915752520559,97.65516301344215
d9974209,O Prego da Peixaria - Alvalade,Lisbon,Portuguese,1.0,4.0,122.0,743.0,0.44085620337366294,71.93915752520559,97.65516301344215
d3194582,Restaurante O Mattos,Lisbon,Mediterranean,1.0,4.5,108.0,744.0,0.4729435123904921,71.93915752520559,97.65516301344215
d12789698,Jangada urbana,Lisbon,Brew Pub,1.0,5.0,21.0,745.0,0.4387668468896846,71.93915752520559,97.65516301344215
d7787584,Hikidashi - Taberna Japonesa,Lisbon,Japanese,4.0,4.5,94.0,746.0,0.4667852390640209,71.93915752520559,97.65516301344215
d10064175,Tartar-Ria,Lisbon,European,1.0,4.5,42.0,747.0,0.4312814785340101,71.93915752520559,97.65516301344215
d1105342,Terreiro Do Paco,Lisbon,European,1.0,4.0,132.0,748.0,0.44435442783291684,71.93915752520559,97.65516301344215
d5786830,Com-Tradicao Restaurante,Lisbon,Mediterranean,1.0,4.5,79.0,749.0,0.4590866219935836,71.93915752520559,97.65516301344215
d7803199,Queijaria Cheese Shop,Lisbon,European,1.0,4.5,90.0,750.0,0.46485638686450914,71.93915752520559,97.65516301344215
d6632958,Moules & Beer,Lisbon,Belgian,1.0,4.0,200.0,751.0,0.46284871310390885,71.93915752520559,97.65516301344215
d3685047,Bio,Lisbon,Vegetarian Friendly,1.0,4.5,105.0,752.0,0.47168921411705017,71.93915752520559,97.65516301344215
d4601728,Honorato Santa Marta,Lisbon,American,1.0,4.0,250.0,753.0,0.47279744612359864,71.93915752520559,97.65516301344215
d3509207,CAN the CAN Lisboa,Lisbon,Mediterranean,1.0,3.5,574.0,754.0,0.4724233085823915,71.93915752520559,97.65516301344215
d797363,Tomo,Lisbon,Japanese,4.0,4.0,212.0,755.0,0.4654437890375459,71.93915752520559,97.65516301344215
d2425417,The Fifties,Lisbon,American,1.0,4.0,299.0,756.0,0.4807830712190356,71.93915752520559,97.65516301344215
d7009138,Restaurante David da Buraca,Lisbon,Mediterranean,1.0,4.0,127.0,757.0,0.44263339354692277,71.93915752520559,97.65516301344215
d877256,Santo Antonio de Alfama,Lisbon,Mediterranean,1.0,3.5,671.0,758.0,0.4794032937651369,71.93915752520559,97.65516301344215
d10643398,Costa Do Malabar,Lisbon,Indian,1.0,4.0,71.0,759.0,0.4168623483953796,71.93915752520559,97.65516301344215
d3812183,Cockpit Bar,Lisbon,Bar,1.0,4.5,81.0,760.0,0.46018678133844965,71.93915752520559,97.65516301344215
d1787100,Restaurante O Carvoeiro,Lisbon,Portuguese,1.0,4.0,377.0,761.0,0.4911317325165716,71.93915752520559,97.65516301344215
d1045673,Cais Da Ribeira,Lisbon,Mediterranean,1.0,4.5,88.0,762.0,0.4638547332686878,71.93915752520559,97.65516301344215
d8809837,Brown's Coffee Shop,Lisbon,American,1.0,4.0,73.0,763.0,0.4180874491302868,71.93915752520559,97.65516301344215
d6869150,Hare Krishna,Lisbon,Vegetarian Friendly,1.0,4.5,46.0,764.0,0.43525641127173137,71.93915752520559,97.65516301344215
d8117284,Ma Fama,Lisbon,Portuguese,1.0,4.5,77.0,765.0,0.45794428255457087,71.93915752520559,97.65516301344215
d12995052,Tropico do Cais,Lisbon,Asian,1.0,5.0,16.0,766.0,0.42720788915652913,71.93915752520559,97.65516301344215
d6123559,BDO Bifanas Bar,Lisbon,Portuguese,1.0,4.5,43.0,767.0,0.4323006817472005,71.93915752520559,97.65516301344215
d12478594,"Lissabon, portugal",Lisbon,Unknown,1.0,4.5,34.0,768.0,0.4220505808042469,71.93915752520559,97.65516301344215
d6979796,Madeira Pura,Lisbon,Portuguese,1.0,4.5,83.0,769.0,0.4612614661923618,71.93915752520559,97.65516301344215
d8529670,Italian Republic,Lisbon,Italian,1.0,4.0,121.0,770.0,0.44047641470118915,71.93915752520559,97.65516301344215
d4416131,O Botequim,Lisbon,Eastern European,1.0,4.5,75.0,771.0,0.4567778131500256,71.93915752520559,97.65516301344215
d3625161,Casa Liege,Lisbon,Mediterranean,1.0,4.0,109.0,772.0,0.43583791874357575,71.93915752520559,97.65516301344215
d1372849,Cervejaria Real Fabrica,Lisbon,Seafood,1.0,4.0,326.0,773.0,0.4846341570122462,71.93915752520559,97.65516301344215
d1508454,A Brilhante Cervejaria,Lisbon,International,1.0,4.0,95.0,774.0,0.42973968661555484,71.93915752520559,97.65516301344215
d3215238,o cantinho da rosa,Lisbon,Mediterranean,1.0,4.0,128.0,775.0,0.44297274115872987,71.93915752520559,97.65516301344215
d9881110,Kebabish PT,Lisbon,Turkish,1.0,4.5,33.0,776.0,0.42074822906797404,71.93915752520559,97.65516301344215
d3642585,Valbom,Lisbon,Portuguese,1.0,4.0,132.0,777.0,0.4443394546720088,71.93915752520559,97.65516301344215
d9729145,Browns Bistro,Lisbon,Bar,1.0,4.0,117.0,778.0,0.4389793014972418,71.93915752520559,97.65516301344215
d8729508,Angelica,Lisbon,Indian,1.0,4.5,45.0,779.0,0.43428560617375905,71.93915752520559,97.65516301344215
d11641226,Rose Stupa Sports Bar and Restaurant,Lisbon,International,1.0,5.0,25.0,780.0,0.4462309628661083,71.93915752520559,97.65516301344215
d2266460,O Lavrador,Lisbon,European,1.0,4.0,135.0,781.0,0.4453365298632993,71.93915752520559,97.65516301344215
d1632503,Restaurante Esquina de Alfama,Lisbon,European,1.0,4.0,434.0,782.0,0.4974118443904416,71.93915752520559,97.65516301344215
d4883233,Vintage Gourmet,Lisbon,Mediterranean,1.0,4.0,188.0,783.0,0.4600752649241756,71.93915752520559,97.65516301344215
d4572615,Cafe Do Electrico,Lisbon,Cafe,1.0,4.5,47.0,784.0,0.43618935320704577,71.93915752520559,97.65516301344215
d3497286,Nosolo Italia Lisboa Praca do Comercio,Lisbon,Italian,1.0,3.5,981.0,785.0,0.49637963213003355,71.93915752520559,97.65516301344215
d1792435,A Travessa do Rio.,Lisbon,Mediterranean,1.0,4.5,66.0,786.0,0.4511251441486551,71.93915752520559,97.65516301344215
d10735449,Restaurante Adega Dos Arcos,Lisbon,European,1.0,4.5,40.0,787.0,0.42912784702104584,71.93915752520559,97.65516301344215
d3905246,Restaurante Cafe O Taxi,Lisbon,European,1.0,4.5,53.0,788.0,0.4414627979244812,71.93915752520559,97.65516301344215
d12701511,Ola Kathmandu,Lisbon,Indian,1.0,5.0,18.0,789.0,0.4321781573595249,71.93915752520559,97.65516301344215
d4469108,Restaurante Estrela do Bico,Lisbon,Brazilian,1.0,4.5,82.0,790.0,0.4607146912499952,71.93915752520559,97.65516301344215
d5981485,La Brasserie de L'Entrecote,Lisbon,French,1.0,4.0,129.0,791.0,0.44331077196443835,71.93915752520559,97.65516301344215
d11639487,Forneria,Lisbon,Italian,1.0,4.0,74.0,792.0,0.4186742523668042,71.93915752520559,97.65516301344215
d4089922,Ginjinha da Se,Lisbon,Portuguese,1.0,4.5,70.0,793.0,0.45371896695367403,71.93915752520559,97.65516301344215
d12696950,Greek Tavern Dionysos,Lisbon,Mediterranean,1.0,4.5,21.0,794.0,0.40124198939155853,71.93915752520559,97.65516301344215
d2321586,Caxemira,Lisbon,Indian,1.0,4.0,142.0,795.0,0.4475777134697279,71.93915752520559,97.65516301344215
d697296,Espaco Espelho d'Agua,Lisbon,European,1.0,4.0,237.0,796.0,0.47039393642097405,71.93915752520559,97.65516301344215
d7807375,Restaurante Astoria,Lisbon,European,1.0,4.5,108.0,797.0,0.4729166909114335,71.93915752520559,97.65516301344215
d3570050,Pano De Boca,Lisbon,Portuguese,1.0,4.0,116.0,798.0,0.43858844911812706,71.93915752520559,97.65516301344215
d5984189,Solar do Peixe,Lisbon,European,1.0,4.5,66.0,799.0,0.4511189324248471,71.93915752520559,97.65516301344215
d2440228,O Raposo,Lisbon,Mediterranean,1.0,4.0,109.0,800.0,0.43582431404717814,71.93915752520559,97.65516301344215
d3915897,Cascais Remo,Lisbon,Mediterranean,1.0,4.0,123.0,801.0,0.4411896250080812,71.93915752520559,97.65516301344215
d8534851,Restaurante Japones Samurai,Lisbon,Japanese,1.0,4.0,62.0,802.0,0.4108604093760972,71.93915752520559,97.65516301344215
d12611007,Tabernario do Bairro,Lisbon,Portuguese,1.0,5.0,25.0,803.0,0.4462199435206485,71.93915752520559,97.65516301344215
d7336913,Casa Al Parma,Lisbon,Italian,1.0,4.0,61.0,804.0,0.41014283888506553,71.93915752520559,97.65516301344215
d2655425,Rubro Campo Pequeno,Lisbon,Mediterranean,1.0,4.0,213.0,805.0,0.46562888726641466,71.93915752520559,97.65516301344215
d12972411,Madame Bacchus,Lisbon,French,1.0,5.0,16.0,806.0,0.4271884474541553,71.93915752520559,97.65516301344215
d9885889,Vila Flor restaurante,Lisbon,Mediterranean,1.0,4.5,87.0,807.0,0.4633266776925568,71.93915752520559,97.65516301344215
d8624363,Croqueteria,Lisbon,European,1.0,4.0,63.0,808.0,0.41156298451519463,71.93915752520559,97.65516301344215
d9796702,Largo Ao Tacho,Lisbon,Mediterranean,1.0,4.0,84.0,809.0,0.4242722260002871,71.93915752520559,97.65516301344215
d8738154,Tasca do Mercado,Lisbon,Portuguese,1.0,4.0,117.0,810.0,0.43896406365500146,71.93915752520559,97.65516301344215
d12860539,Solido,Lisbon,European,1.0,4.5,55.0,811.0,0.443080869466422,71.93915752520559,97.65516301344215
